date,city,latitude,longitude,timezone,temp_max_celsius,temp_min_celsius,precipitation_mm,wind_speed_max_kmh,source_file,temp_range_celsius
2025-06-01,toronto,43.690685,-79.41174,America/Toronto,15.8,6.9,0.1,23.6,toronto_weather_2026-04-12T17-07-49.json,8.9
2025-06-02,barrie,44.393673,-79.66312,America/Toronto,20.5,6.4,0.0,16.3,barrie_weather_2026-04-12T17-07-49.json,14.1
2025-06-02,oshawa,43.90158,-79.09091,America/Toronto,21.5,5.9,0.0,11.7,oshawa_weather_2026-04-12T17-07-49.json,15.6
2025-06-02,toronto,43.690685,-79.41174,America/Toronto,21.7,7.3,0.0,13.4,toronto_weather_2026-04-12T17-07-49.json,14.399999999999999
2025-06-03,barrie,44.393673,-79.66312,America/Toronto,28.9,12.4,0.0,22.0,barrie_weather_2026-04-12T17-07-49.json,16.5
2025-06-03,oshawa,43.90158,-79.09091,America/Toronto,23.5,11.0,0.0,19.0,oshawa_weather_2026-04-12T17-07-49.json,12.5
2025-06-03,toronto,43.690685,-79.41174,America/Toronto,23.7,12.5,0.0,20.4,toronto_weather_2026-04-12T17-07-49.json,11.2
2025-06-04,barrie,44.393673,-79.66312,America/Toronto,30.3,15.1,1.9,26.0,barrie_weather_2026-04-12T17-07-49.json,15.200000000000001
2025-06-04,oshawa,43.90158,-79.09091,America/Toronto,26.6,15.4,0.2,23.6,oshawa_weather_2026-04-12T17-07-49.json,11.200000000000001
2025-06-04,toronto,43.690685,-79.41174,America/Toronto,28.4,17.5,0.4,22.3,toronto_weather_2026-04-12T17-07-49.json,10.899999999999999
2025-06-05,barrie,44.393673,-79.66312,America/Toronto,21.1,12.1,11.8,11.5,barrie_weather_2026-04-12T17-07-49.json,9.000000000000002
2025-06-05,oshawa,43.90158,-79.09091,America/Toronto,20.7,14.6,17.9,16.6,oshawa_weather_2026-04-12T17-07-49.json,6.1
2025-06-05,toronto,43.690685,-79.41174,America/Toronto,21.8,14.9,18.3,12.8,toronto_weather_2026-04-12T17-07-49.json,6.9
2025-06-06,barrie,44.393673,-79.66312,America/Toronto,23.6,10.9,0.0,15.4,barrie_weather_2026-04-12T17-07-49.json,12.700000000000001
2025-06-06,oshawa,43.90158,-79.09091,America/Toronto,22.3,14.1,0.1,14.8,oshawa_weather_2026-04-12T17-07-49.json,8.200000000000001
2025-06-06,toronto,43.690685,-79.41174,America/Toronto,21.7,14.9,0.2,12.8,toronto_weather_2026-04-12T17-07-49.json,6.799999999999999
2025-06-07,barrie,44.393673,-79.66312,America/Toronto,24.4,13.1,0.0,14.0,barrie_weather_2026-04-12T17-07-49.json,11.299999999999999
2025-06-07,oshawa,43.90158,-79.09091,America/Toronto,24.1,14.9,0.1,19.2,oshawa_weather_2026-04-12T17-07-49.json,9.200000000000001
2025-06-07,toronto,43.690685,-79.41174,America/Toronto,23.7,15.3,1.0,18.2,toronto_weather_2026-04-12T17-07-49.json,8.399999999999999
2025-06-08,barrie,44.393673,-79.66312,America/Toronto,23.8,12.9,0.0,19.8,barrie_weather_2026-04-12T17-07-49.json,10.9
2025-06-08,oshawa,43.90158,-79.09091,America/Toronto,20.7,11.8,0.9,15.5,oshawa_weather_2026-04-12T17-07-49.json,8.899999999999999
2025-06-08,toronto,43.690685,-79.41174,America/Toronto,18.8,14.1,0.1,15.7,toronto_weather_2026-04-12T17-07-49.json,4.700000000000001
2025-06-09,barrie,44.393673,-79.66312,America/Toronto,23.3,14.4,2.4,18.4,barrie_weather_2026-04-12T17-07-49.json,8.9
2025-06-09,oshawa,43.90158,-79.09091,America/Toronto,19.2,12.8,3.3,12.1,oshawa_weather_2026-04-12T17-07-49.json,6.399999999999999
2025-06-09,toronto,43.690685,-79.41174,America/Toronto,19.4,12.9,3.3,16.4,toronto_weather_2026-04-12T17-07-49.json,6.499999999999998
2025-06-10,barrie,44.393673,-79.66312,America/Toronto,21.0,12.3,0.9,25.8,barrie_weather_2026-04-12T17-07-49.json,8.7
2025-06-10,oshawa,43.90158,-79.09091,America/Toronto,21.1,12.9,0.7,19.4,oshawa_weather_2026-04-12T17-07-49.json,8.200000000000001
2025-06-10,toronto,43.690685,-79.41174,America/Toronto,21.4,14.0,0.3,20.1,toronto_weather_2026-04-12T17-07-49.json,7.399999999999999
2025-06-11,barrie,44.393673,-79.66312,America/Toronto,27.1,11.8,0.4,25.6,barrie_weather_2026-04-12T17-07-49.json,15.3
2025-06-11,oshawa,43.90158,-79.09091,America/Toronto,23.5,12.4,0.0,17.4,oshawa_weather_2026-04-12T17-07-49.json,11.1
2025-06-11,toronto,43.690685,-79.41174,America/Toronto,24.4,13.9,0.1,22.1,toronto_weather_2026-04-12T17-07-49.json,10.499999999999998
2025-06-12,barrie,44.393673,-79.66312,America/Toronto,20.2,10.9,0.0,25.0,barrie_weather_2026-04-12T17-07-49.json,9.299999999999999
2025-06-12,oshawa,43.90158,-79.09091,America/Toronto,22.1,13.3,0.0,22.0,oshawa_weather_2026-04-12T17-07-49.json,8.8
2025-06-12,toronto,43.690685,-79.41174,America/Toronto,23.5,15.6,0.0,15.7,toronto_weather_2026-04-12T17-07-49.json,7.9
2025-06-13,barrie,44.393673,-79.66312,America/Toronto,17.4,11.5,0.0,12.6,barrie_weather_2026-04-12T17-07-49.json,5.899999999999999
2025-06-13,oshawa,43.90158,-79.09091,America/Toronto,18.0,10.2,0.0,14.7,oshawa_weather_2026-04-12T17-07-49.json,7.800000000000001
2025-06-13,toronto,43.690685,-79.41174,America/Toronto,17.8,12.7,0.0,16.0,toronto_weather_2026-04-12T17-07-49.json,5.100000000000001
2025-06-14,barrie,44.393673,-79.66312,America/Toronto,22.3,12.5,0.0,13.7,barrie_weather_2026-04-12T17-07-49.json,9.8
2025-06-14,oshawa,43.90158,-79.09091,America/Toronto,20.6,12.1,0.0,15.5,oshawa_weather_2026-04-12T17-07-49.json,8.500000000000002
2025-06-14,toronto,43.690685,-79.41174,America/Toronto,20.1,13.8,0.0,15.8,toronto_weather_2026-04-12T17-07-49.json,6.300000000000001
2025-06-15,barrie,44.393673,-79.66312,America/Toronto,24.8,11.9,0.0,10.3,barrie_weather_2026-04-12T17-07-49.json,12.9
2025-06-15,oshawa,43.90158,-79.09091,America/Toronto,21.9,12.2,0.0,13.9,oshawa_weather_2026-04-12T17-07-49.json,9.7
2025-06-15,toronto,43.690685,-79.41174,America/Toronto,22.5,15.6,0.0,14.9,toronto_weather_2026-04-12T17-07-49.json,6.9
2025-06-16,barrie,44.393673,-79.66312,America/Toronto,27.1,14.1,0.0,13.9,barrie_weather_2026-04-12T17-07-49.json,13.000000000000002
2025-06-16,oshawa,43.90158,-79.09091,America/Toronto,24.1,12.4,0.0,11.8,oshawa_weather_2026-04-12T17-07-49.json,11.700000000000001
2025-06-16,toronto,43.690685,-79.41174,America/Toronto,24.6,16.2,0.0,11.9,toronto_weather_2026-04-12T17-07-49.json,8.400000000000002
2025-06-17,barrie,44.393673,-79.66312,America/Toronto,28.9,16.2,2.3,20.6,barrie_weather_2026-04-12T17-07-49.json,12.7
2025-06-17,oshawa,43.90158,-79.09091,America/Toronto,24.0,14.0,0.0,12.6,oshawa_weather_2026-04-12T17-07-49.json,10.0
2025-06-17,toronto,43.690685,-79.41174,America/Toronto,24.2,14.4,0.7,11.6,toronto_weather_2026-04-12T17-07-49.json,9.799999999999999
2025-06-18,barrie,44.393673,-79.66312,America/Toronto,27.2,18.1,0.1,13.0,barrie_weather_2026-04-12T17-07-49.json,9.099999999999998
2025-06-18,oshawa,43.90158,-79.09091,America/Toronto,29.6,18.0,1.7,11.4,oshawa_weather_2026-04-12T17-07-49.json,11.600000000000001
2025-06-18,toronto,43.690685,-79.41174,America/Toronto,27.7,19.2,6.2,19.5,toronto_weather_2026-04-12T17-07-49.json,8.5
2025-06-19,barrie,44.393673,-79.66312,America/Toronto,24.8,13.0,14.8,37.1,barrie_weather_2026-04-12T17-07-49.json,11.8
2025-06-19,oshawa,43.90158,-79.09091,America/Toronto,25.4,15.7,4.9,41.6,oshawa_weather_2026-04-12T17-07-49.json,9.7
2025-06-19,toronto,43.690685,-79.41174,America/Toronto,24.9,17.5,5.2,34.7,toronto_weather_2026-04-12T17-07-49.json,7.399999999999999
2025-06-20,barrie,44.393673,-79.66312,America/Toronto,21.8,11.4,0.1,20.4,barrie_weather_2026-04-12T17-07-49.json,10.4
2025-06-20,oshawa,43.90158,-79.09091,America/Toronto,25.1,13.6,0.6,24.5,oshawa_weather_2026-04-12T17-07-49.json,11.500000000000002
2025-06-20,toronto,43.690685,-79.41174,America/Toronto,26.1,14.9,0.6,17.8,toronto_weather_2026-04-12T17-07-49.json,11.200000000000001
2025-06-21,barrie,44.393673,-79.66312,America/Toronto,27.2,13.9,1.3,31.5,barrie_weather_2026-04-12T17-07-49.json,13.299999999999999
2025-06-21,oshawa,43.90158,-79.09091,America/Toronto,25.5,13.8,7.7,22.7,oshawa_weather_2026-04-12T17-07-49.json,11.7
2025-06-21,toronto,43.690685,-79.41174,America/Toronto,26.6,16.0,5.2,22.3,toronto_weather_2026-04-12T17-07-49.json,10.600000000000001
2025-06-22,barrie,44.393673,-79.66312,America/Toronto,30.5,24.0,0.5,20.5,barrie_weather_2026-04-12T17-07-49.json,6.5
2025-06-22,oshawa,43.90158,-79.09091,America/Toronto,31.1,23.2,1.6,24.2,oshawa_weather_2026-04-12T17-07-49.json,7.900000000000002
2025-06-22,toronto,43.690685,-79.41174,America/Toronto,32.8,23.3,1.3,26.5,toronto_weather_2026-04-12T17-07-49.json,9.499999999999996
2025-06-23,barrie,44.393673,-79.66312,America/Toronto,33.9,23.6,0.0,20.2,barrie_weather_2026-04-12T17-07-49.json,10.299999999999997
2025-06-23,oshawa,43.90158,-79.09091,America/Toronto,34.2,22.4,0.0,16.0,oshawa_weather_2026-04-12T17-07-49.json,11.800000000000004
2025-06-23,toronto,43.690685,-79.41174,America/Toronto,35.5,23.5,0.0,18.0,toronto_weather_2026-04-12T17-07-49.json,12.0
2025-06-24,barrie,44.393673,-79.66312,America/Toronto,30.1,20.8,1.4,22.1,barrie_weather_2026-04-12T17-07-49.json,9.3
2025-06-24,oshawa,43.90158,-79.09091,America/Toronto,34.1,24.7,1.7,18.9,oshawa_weather_2026-04-12T17-07-49.json,9.400000000000002
2025-06-24,toronto,43.690685,-79.41174,America/Toronto,35.8,26.9,0.8,20.9,toronto_weather_2026-04-12T17-07-49.json,8.899999999999999
2025-06-25,barrie,44.393673,-79.66312,America/Toronto,29.9,18.2,0.0,14.1,barrie_weather_2026-04-12T17-07-49.json,11.7
2025-06-25,oshawa,43.90158,-79.09091,America/Toronto,30.5,21.1,0.1,17.6,oshawa_weather_2026-04-12T17-07-49.json,9.399999999999999
2025-06-25,toronto,43.690685,-79.41174,America/Toronto,29.1,22.9,0.0,11.9,toronto_weather_2026-04-12T17-07-49.json,6.200000000000003
2025-06-26,barrie,44.393673,-79.66312,America/Toronto,23.4,16.5,4.8,20.8,barrie_weather_2026-04-12T17-07-49.json,6.899999999999999
2025-06-26,oshawa,43.90158,-79.09091,America/Toronto,23.8,18.0,0.9,17.9,oshawa_weather_2026-04-12T17-07-49.json,5.800000000000001
2025-06-26,toronto,43.690685,-79.41174,America/Toronto,25.5,17.2,0.0,18.9,toronto_weather_2026-04-12T17-07-49.json,8.3
2025-06-27,barrie,44.393673,-79.66312,America/Toronto,26.9,16.8,2.3,23.5,barrie_weather_2026-04-12T17-07-49.json,10.099999999999998
2025-06-27,oshawa,43.90158,-79.09091,America/Toronto,23.4,16.5,1.5,20.9,oshawa_weather_2026-04-12T17-07-49.json,6.899999999999999
2025-06-27,toronto,43.690685,-79.41174,America/Toronto,23.4,16.0,13.3,19.7,toronto_weather_2026-04-12T17-07-49.json,7.399999999999999
2025-06-28,barrie,44.393673,-79.66312,America/Toronto,23.0,14.6,2.6,24.3,barrie_weather_2026-04-12T17-07-49.json,8.4
2025-06-28,oshawa,43.90158,-79.09091,America/Toronto,26.4,15.4,2.9,23.5,oshawa_weather_2026-04-12T17-07-49.json,10.999999999999998
2025-06-28,toronto,43.690685,-79.41174,America/Toronto,27.9,19.6,2.7,22.1,toronto_weather_2026-04-12T17-07-49.json,8.299999999999997
2025-06-29,barrie,44.393673,-79.66312,America/Toronto,27.4,13.6,0.0,10.8,barrie_weather_2026-04-12T17-07-49.json,13.799999999999999
2025-06-29,oshawa,43.90158,-79.09091,America/Toronto,24.3,13.0,0.0,12.6,oshawa_weather_2026-04-12T17-07-49.json,11.3
2025-06-29,toronto,43.690685,-79.41174,America/Toronto,25.4,15.1,0.0,11.4,toronto_weather_2026-04-12T17-07-49.json,10.299999999999999
2025-06-30,barrie,44.393673,-79.66312,America/Toronto,30.1,18.0,6.8,18.8,barrie_weather_2026-04-12T17-07-49.json,12.100000000000001
2025-06-30,oshawa,43.90158,-79.09091,America/Toronto,28.1,15.8,3.1,12.8,oshawa_weather_2026-04-12T17-07-49.json,12.3
2025-06-30,toronto,43.690685,-79.41174,America/Toronto,27.6,19.0,2.4,12.3,toronto_weather_2026-04-12T17-07-49.json,8.600000000000001
2025-07-01,barrie,44.393673,-79.66312,America/Toronto,25.0,19.0,0.7,21.7,barrie_weather_2026-04-12T17-07-49.json,6.0
2025-07-01,oshawa,43.90158,-79.09091,America/Toronto,27.6,19.0,0.2,17.4,oshawa_weather_2026-04-12T17-07-49.json,8.600000000000001
2025-07-01,toronto,43.690685,-79.41174,America/Toronto,28.6,21.0,0.0,15.4,toronto_weather_2026-04-12T17-07-49.json,7.600000000000001
2025-07-02,barrie,44.393673,-79.66312,America/Toronto,28.0,16.8,0.7,21.0,barrie_weather_2026-04-12T17-07-49.json,11.2
2025-07-02,oshawa,43.90158,-79.09091,America/Toronto,29.0,17.3,1.6,14.1,oshawa_weather_2026-04-12T17-07-49.json,11.7
2025-07-02,toronto,43.690685,-79.41174,America/Toronto,28.0,18.0,0.6,12.8,toronto_weather_2026-04-12T17-07-49.json,10.0
2025-07-03,barrie,44.393673,-79.66312,America/Toronto,22.0,15.2,1.0,24.2,barrie_weather_2026-04-12T17-07-49.json,6.800000000000001
2025-07-03,oshawa,43.90158,-79.09091,America/Toronto,25.0,17.5,0.6,27.6,oshawa_weather_2026-04-12T17-07-49.json,7.5
2025-07-03,toronto,43.690685,-79.41174,America/Toronto,25.7,18.7,3.8,22.2,toronto_weather_2026-04-12T17-07-49.json,7.0
2025-07-04,barrie,44.393673,-79.66312,America/Toronto,27.4,13.3,0.0,13.8,barrie_weather_2026-04-12T17-07-49.json,14.099999999999998
2025-07-04,oshawa,43.90158,-79.09091,America/Toronto,25.2,13.4,0.0,17.1,oshawa_weather_2026-04-12T17-07-49.json,11.799999999999999
2025-07-04,toronto,43.690685,-79.41174,America/Toronto,24.8,15.4,0.0,16.2,toronto_weather_2026-04-12T17-07-49.json,9.4
2025-07-05,barrie,44.393673,-79.66312,America/Toronto,31.5,18.2,7.6,13.5,barrie_weather_2026-04-12T17-07-49.json,13.3
2025-07-05,oshawa,43.90158,-79.09091,America/Toronto,28.1,16.0,0.2,14.2,oshawa_weather_2026-04-12T17-07-49.json,12.100000000000001
2025-07-05,toronto,43.690685,-79.41174,America/Toronto,30.2,18.4,0.2,16.5,toronto_weather_2026-04-12T17-07-49.json,11.8
2025-07-06,barrie,44.393673,-79.66312,America/Toronto,31.6,22.1,1.9,22.0,barrie_weather_2026-04-12T17-07-49.json,9.5
2025-07-06,oshawa,43.90158,-79.09091,America/Toronto,31.0,21.8,0.0,25.7,oshawa_weather_2026-04-12T17-07-49.json,9.2
2025-07-06,toronto,43.690685,-79.41174,America/Toronto,32.2,23.6,0.0,23.4,toronto_weather_2026-04-12T17-07-49.json,8.600000000000001
2025-07-07,barrie,44.393673,-79.66312,America/Toronto,22.6,16.4,0.3,22.9,barrie_weather_2026-04-12T17-07-49.json,6.200000000000003
2025-07-07,oshawa,43.90158,-79.09091,America/Toronto,28.5,19.0,0.0,20.3,oshawa_weather_2026-04-12T17-07-49.json,9.5
2025-07-07,toronto,43.690685,-79.41174,America/Toronto,31.4,20.7,0.0,16.8,toronto_weather_2026-04-12T17-07-49.json,10.7
2025-07-08,barrie,44.393673,-79.66312,America/Toronto,25.4,15.1,0.2,12.6,barrie_weather_2026-04-12T17-07-49.json,10.299999999999999
2025-07-08,oshawa,43.90158,-79.09091,America/Toronto,24.5,18.3,0.2,12.7,oshawa_weather_2026-04-12T17-07-49.json,6.199999999999999
2025-07-08,toronto,43.690685,-79.41174,America/Toronto,25.3,19.2,0.0,11.9,toronto_weather_2026-04-12T17-07-49.json,6.100000000000001
2025-07-09,barrie,44.393673,-79.66312,America/Toronto,26.3,15.3,0.4,11.4,barrie_weather_2026-04-12T17-07-49.json,11.0
2025-07-09,oshawa,43.90158,-79.09091,America/Toronto,25.4,16.5,0.5,13.0,oshawa_weather_2026-04-12T17-07-49.json,8.899999999999999
2025-07-09,toronto,43.690685,-79.41174,America/Toronto,25.5,19.1,3.9,12.7,toronto_weather_2026-04-12T17-07-49.json,6.399999999999999
2025-07-10,barrie,44.393673,-79.66312,America/Toronto,26.4,16.4,0.9,11.4,barrie_weather_2026-04-12T17-07-49.json,10.0
2025-07-10,oshawa,43.90158,-79.09091,America/Toronto,26.5,16.0,0.8,9.8,oshawa_weather_2026-04-12T17-07-49.json,10.5
2025-07-10,toronto,43.690685,-79.41174,America/Toronto,26.6,19.5,0.1,9.4,toronto_weather_2026-04-12T17-07-49.json,7.100000000000001
2025-07-11,barrie,44.393673,-79.66312,America/Toronto,29.4,15.8,0.0,9.6,barrie_weather_2026-04-12T17-07-49.json,13.599999999999998
2025-07-11,oshawa,43.90158,-79.09091,America/Toronto,28.0,18.1,0.0,9.7,oshawa_weather_2026-04-12T17-07-49.json,9.899999999999999
2025-07-11,toronto,43.690685,-79.41174,America/Toronto,28.0,20.2,0.0,12.3,toronto_weather_2026-04-12T17-07-49.json,7.800000000000001
2025-07-12,barrie,44.393673,-79.66312,America/Toronto,33.4,20.5,1.3,21.3,barrie_weather_2026-04-12T17-07-49.json,12.899999999999999
2025-07-12,oshawa,43.90158,-79.09091,America/Toronto,30.0,20.0,0.1,14.4,oshawa_weather_2026-04-12T17-07-49.json,10.0
2025-07-12,toronto,43.690685,-79.41174,America/Toronto,31.6,21.9,1.1,16.9,toronto_weather_2026-04-12T17-07-49.json,9.700000000000003
2025-07-13,barrie,44.393673,-79.66312,America/Toronto,30.5,20.1,1.6,20.3,barrie_weather_2026-04-12T17-07-49.json,10.399999999999999
2025-07-13,oshawa,43.90158,-79.09091,America/Toronto,30.1,22.2,2.0,14.7,oshawa_weather_2026-04-12T17-07-49.json,7.900000000000002
2025-07-13,toronto,43.690685,-79.41174,America/Toronto,30.8,23.6,1.3,15.9,toronto_weather_2026-04-12T17-07-49.json,7.199999999999999
2025-07-14,barrie,44.393673,-79.66312,America/Toronto,29.8,16.9,0.0,13.4,barrie_weather_2026-04-12T17-07-49.json,12.900000000000002
2025-07-14,oshawa,43.90158,-79.09091,America/Toronto,28.5,19.3,0.0,13.8,oshawa_weather_2026-04-12T17-07-49.json,9.2
2025-07-14,toronto,43.690685,-79.41174,America/Toronto,28.6,22.5,0.0,14.6,toronto_weather_2026-04-12T17-07-49.json,6.100000000000001
2025-07-15,barrie,44.393673,-79.66312,America/Toronto,31.9,18.0,0.0,6.8,barrie_weather_2026-04-12T17-07-49.json,13.899999999999999
2025-07-15,oshawa,43.90158,-79.09091,America/Toronto,29.5,16.8,0.0,13.2,oshawa_weather_2026-04-12T17-07-49.json,12.7
2025-07-15,toronto,43.690685,-79.41174,America/Toronto,30.1,21.0,0.0,13.1,toronto_weather_2026-04-12T17-07-49.json,9.100000000000001
2025-07-16,barrie,44.393673,-79.66312,America/Toronto,33.2,19.6,0.4,16.3,barrie_weather_2026-04-12T17-07-49.json,13.600000000000001
2025-07-16,oshawa,43.90158,-79.09091,America/Toronto,29.3,19.3,0.0,14.8,oshawa_weather_2026-04-12T17-07-49.json,10.0
2025-07-16,toronto,43.690685,-79.41174,America/Toronto,30.9,22.8,1.0,14.8,toronto_weather_2026-04-12T17-07-49.json,8.099999999999998
2025-07-17,barrie,44.393673,-79.66312,America/Toronto,26.0,15.9,2.1,35.8,barrie_weather_2026-04-12T17-07-49.json,10.1
2025-07-17,oshawa,43.90158,-79.09091,America/Toronto,28.5,17.0,1.9,33.4,oshawa_weather_2026-04-12T17-07-49.json,11.5
2025-07-17,toronto,43.690685,-79.41174,America/Toronto,28.6,17.8,0.3,29.0,toronto_weather_2026-04-12T17-07-49.json,10.8
2025-07-18,barrie,44.393673,-79.66312,America/Toronto,24.0,12.1,0.0,14.5,barrie_weather_2026-04-12T17-07-49.json,11.9
2025-07-18,oshawa,43.90158,-79.09091,America/Toronto,22.2,12.6,0.0,16.8,oshawa_weather_2026-04-12T17-07-49.json,9.6
2025-07-18,toronto,43.690685,-79.41174,America/Toronto,22.9,14.8,0.0,16.5,toronto_weather_2026-04-12T17-07-49.json,8.099999999999998
2025-07-19,barrie,44.393673,-79.66312,America/Toronto,27.9,13.6,2.1,17.4,barrie_weather_2026-04-12T17-07-49.json,14.299999999999999
2025-07-19,oshawa,43.90158,-79.09091,America/Toronto,24.9,12.9,0.0,11.6,oshawa_weather_2026-04-12T17-07-49.json,11.999999999999998
2025-07-19,toronto,43.690685,-79.41174,America/Toronto,26.1,17.4,0.0,11.4,toronto_weather_2026-04-12T17-07-49.json,8.700000000000003
2025-07-20,barrie,44.393673,-79.66312,America/Toronto,23.0,17.5,6.7,22.6,barrie_weather_2026-04-12T17-07-49.json,5.5
2025-07-20,oshawa,43.90158,-79.09091,America/Toronto,26.0,18.2,4.8,21.8,oshawa_weather_2026-04-12T17-07-49.json,7.800000000000001
2025-07-20,toronto,43.690685,-79.41174,America/Toronto,26.3,19.9,2.5,18.7,toronto_weather_2026-04-12T17-07-49.json,6.400000000000002
2025-07-21,barrie,44.393673,-79.66312,America/Toronto,20.6,13.4,0.0,15.4,barrie_weather_2026-04-12T17-07-49.json,7.200000000000001
2025-07-21,oshawa,43.90158,-79.09091,America/Toronto,22.9,15.1,0.0,18.0,oshawa_weather_2026-04-12T17-07-49.json,7.799999999999999
2025-07-21,toronto,43.690685,-79.41174,America/Toronto,23.5,16.5,0.0,15.9,toronto_weather_2026-04-12T17-07-49.json,7.0
2025-07-22,barrie,44.393673,-79.66312,America/Toronto,23.9,14.0,0.0,11.2,barrie_weather_2026-04-12T17-07-49.json,9.899999999999999
2025-07-22,oshawa,43.90158,-79.09091,America/Toronto,22.5,13.4,0.3,12.9,oshawa_weather_2026-04-12T17-07-49.json,9.1
2025-07-22,toronto,43.690685,-79.41174,America/Toronto,23.6,15.9,0.0,13.5,toronto_weather_2026-04-12T17-07-49.json,7.700000000000001
2025-07-23,barrie,44.393673,-79.66312,America/Toronto,29.2,14.9,0.0,18.2,barrie_weather_2026-04-12T17-07-49.json,14.299999999999999
2025-07-23,oshawa,43.90158,-79.09091,America/Toronto,26.7,14.3,0.0,12.0,oshawa_weather_2026-04-12T17-07-49.json,12.399999999999999
2025-07-23,toronto,43.690685,-79.41174,America/Toronto,27.5,17.6,0.0,10.8,toronto_weather_2026-04-12T17-07-49.json,9.899999999999999
2025-07-24,barrie,44.393673,-79.66312,America/Toronto,35.0,20.6,5.8,23.9,barrie_weather_2026-04-12T17-07-49.json,14.399999999999999
2025-07-24,oshawa,43.90158,-79.09091,America/Toronto,31.3,17.9,2.1,22.8,oshawa_weather_2026-04-12T17-07-49.json,13.400000000000002
2025-07-24,toronto,43.690685,-79.41174,America/Toronto,32.3,21.3,3.0,20.5,toronto_weather_2026-04-12T17-07-49.json,10.999999999999996
2025-07-25,barrie,44.393673,-79.66312,America/Toronto,25.1,19.0,0.7,15.5,barrie_weather_2026-04-12T17-07-49.json,6.100000000000001
2025-07-25,oshawa,43.90158,-79.09091,America/Toronto,28.2,21.1,0.9,14.7,oshawa_weather_2026-04-12T17-07-49.json,7.099999999999998
2025-07-25,toronto,43.690685,-79.41174,America/Toronto,29.7,23.1,2.0,11.8,toronto_weather_2026-04-12T17-07-49.json,6.599999999999998
2025-07-26,barrie,44.393673,-79.66312,America/Toronto,28.0,16.9,0.6,14.8,barrie_weather_2026-04-12T17-07-49.json,11.100000000000001
2025-07-26,oshawa,43.90158,-79.09091,America/Toronto,26.9,18.0,5.1,13.1,oshawa_weather_2026-04-12T17-07-49.json,8.899999999999999
2025-07-26,toronto,43.690685,-79.41174,America/Toronto,28.1,20.0,1.8,10.2,toronto_weather_2026-04-12T17-07-49.json,8.100000000000001
2025-07-27,barrie,44.393673,-79.66312,America/Toronto,27.0,20.8,1.3,22.7,barrie_weather_2026-04-12T17-07-49.json,6.199999999999999
2025-07-27,oshawa,43.90158,-79.09091,America/Toronto,30.0,21.0,7.8,17.9,oshawa_weather_2026-04-12T17-07-49.json,9.0
2025-07-27,toronto,43.690685,-79.41174,America/Toronto,32.8,21.8,7.7,16.9,toronto_weather_2026-04-12T17-07-49.json,10.999999999999996
2025-07-28,barrie,44.393673,-79.66312,America/Toronto,32.0,18.6,0.0,17.9,barrie_weather_2026-04-12T17-07-49.json,13.399999999999999
2025-07-28,oshawa,43.90158,-79.09091,America/Toronto,29.5,18.6,0.0,16.9,oshawa_weather_2026-04-12T17-07-49.json,10.899999999999999
2025-07-28,toronto,43.690685,-79.41174,America/Toronto,31.3,20.2,0.0,18.6,toronto_weather_2026-04-12T17-07-49.json,11.100000000000001
2025-07-29,barrie,44.393673,-79.66312,America/Toronto,29.2,18.5,0.0,15.5,barrie_weather_2026-04-12T17-07-49.json,10.7
2025-07-29,oshawa,43.90158,-79.09091,America/Toronto,30.0,19.7,0.0,13.3,oshawa_weather_2026-04-12T17-07-49.json,10.3
2025-07-29,toronto,43.690685,-79.41174,America/Toronto,29.9,22.0,0.0,13.1,toronto_weather_2026-04-12T17-07-49.json,7.899999999999999
2025-07-30,barrie,44.393673,-79.66312,America/Toronto,26.8,18.3,0.6,18.0,barrie_weather_2026-04-12T17-07-49.json,8.5
2025-07-30,oshawa,43.90158,-79.09091,America/Toronto,28.7,20.0,0.9,19.8,oshawa_weather_2026-04-12T17-07-49.json,8.7
2025-07-30,toronto,43.690685,-79.41174,America/Toronto,29.4,22.0,1.5,18.0,toronto_weather_2026-04-12T17-07-49.json,7.399999999999999
2025-07-31,barrie,44.393673,-79.66312,America/Toronto,24.4,17.2,0.0,15.9,barrie_weather_2026-04-12T17-07-49.json,7.199999999999999
2025-07-31,oshawa,43.90158,-79.09091,America/Toronto,22.9,16.3,3.8,13.7,oshawa_weather_2026-04-12T17-07-49.json,6.599999999999998
2025-07-31,toronto,43.690685,-79.41174,America/Toronto,23.1,17.9,4.7,13.6,toronto_weather_2026-04-12T17-07-49.json,5.200000000000003
2025-08-01,barrie,44.393673,-79.66312,America/Toronto,23.6,15.4,0.0,16.7,barrie_weather_2026-04-12T17-07-49.json,8.200000000000001
2025-08-01,oshawa,43.90158,-79.09091,America/Toronto,24.0,14.1,0.0,14.4,oshawa_weather_2026-04-12T17-07-49.json,9.9
2025-08-01,toronto,43.690685,-79.41174,America/Toronto,23.6,16.5,0.0,14.9,toronto_weather_2026-04-12T17-07-49.json,7.100000000000001
2025-08-02,barrie,44.393673,-79.66312,America/Toronto,25.8,14.2,0.0,20.8,barrie_weather_2026-04-12T17-07-49.json,11.600000000000001
2025-08-02,oshawa,43.90158,-79.09091,America/Toronto,26.2,13.7,0.0,12.5,oshawa_weather_2026-04-12T17-07-49.json,12.5
2025-08-02,toronto,43.690685,-79.41174,America/Toronto,25.4,16.1,0.0,16.2,toronto_weather_2026-04-12T17-07-49.json,9.299999999999997
