date,hour,market_demand,ontario_demand,source_file,source_modified_at
2025-08-10,12,22884,22009,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-10,13,23154,22450,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-10,14,23434,22860,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-10,15,23807,23244,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-10,16,23859,23726,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-10,17,23860,23993,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-10,18,24027,24063,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-10,19,23945,23824,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-10,20,23612,23292,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-10,21,23587,22998,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-10,22,22737,21494,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-10,23,21180,19966,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-10,24,20380,18880,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-11,1,19445,17745,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-11,2,19131,16898,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-11,3,18617,16259,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-11,4,18553,16089,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-11,5,18741,16390,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-11,6,19594,17198,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-11,7,20575,18536,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-11,8,21323,19946,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-11,9,22616,21262,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-11,10,23096,22240,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-11,11,23025,22975,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-11,12,23439,23484,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-11,13,24517,24493,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-11,14,24520,24270,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-11,15,24546,24107,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-11,16,24741,24094,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-11,17,25384,24500,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-11,18,25783,24789,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-11,19,25092,24584,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-11,20,24281,24101,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-11,21,23990,23762,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-11,22,22892,22427,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-11,23,21830,20925,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-11,24,20384,19529,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-12,1,20098,18577,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-12,2,19763,17795,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-12,3,19319,17245,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-12,4,19160,17087,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-12,5,19373,17362,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-12,6,19820,18080,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-12,7,20308,19177,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-12,8,21095,20481,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-12,9,22219,21648,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-12,10,22609,22747,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-12,11,23261,23367,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-12,12,23630,23781,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-12,13,24300,24006,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-12,14,24433,23894,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-12,15,24491,23973,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-12,16,24430,23233,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-12,17,24208,22874,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-12,18,24598,23312,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-12,19,24778,23726,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-12,20,24297,23594,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-12,21,23946,23084,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-12,22,22106,21846,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-12,23,21973,20493,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-12,24,20223,19212,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-13,1,19861,18288,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-13,2,19344,17551,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-13,3,18856,16938,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-13,4,18587,16681,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-13,5,18495,16690,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-13,6,19162,17468,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-13,7,20072,18662,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-13,8,20481,19399,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-13,9,20944,19904,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-13,10,21460,20430,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-13,11,21752,21016,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-13,12,22176,21758,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-13,13,22880,22120,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-13,14,23157,22768,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-13,15,23613,22905,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-13,16,23945,23389,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-13,17,24570,23843,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-13,18,24408,23752,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-13,19,23838,23259,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-13,20,23437,22657,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-13,21,23140,21983,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-13,22,21670,20438,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-13,23,20277,18796,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-13,24,19079,17304,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-14,1,17873,16122,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-14,2,17619,15543,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-14,3,17582,15109,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-14,4,17587,14950,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-14,5,17744,15186,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-14,6,18491,15846,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-14,7,19020,16944,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-14,8,19874,18094,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-14,9,20126,18718,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-14,10,20813,19491,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-14,11,21384,20118,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-14,12,21738,20723,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-14,13,22148,21363,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-14,14,22238,21609,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-14,15,22380,21883,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-14,16,22707,22395,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-14,17,23064,22834,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-14,18,23176,22949,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-14,19,22737,22532,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-14,20,22146,21855,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-14,21,21860,21129,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-14,22,20612,19681,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-14,23,19793,18301,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-14,24,18886,16936,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-15,1,18213,16017,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-15,2,17910,15342,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-15,3,17458,14913,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-15,4,17198,14654,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-15,5,17544,15001,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-15,6,18090,15574,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-15,7,18564,16420,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-15,8,19423,17559,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-15,9,19928,18487,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-15,10,20933,19465,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-15,11,21519,20208,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-15,12,21937,20799,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-15,13,22535,21453,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-15,14,22706,21805,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-15,15,22959,22194,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-15,16,23216,22717,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-15,17,23383,23257,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-15,18,23288,23110,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-15,19,22952,22670,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-15,20,22305,21945,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-15,21,22194,21281,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-15,22,21299,19915,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-15,23,19574,18232,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-15,24,19007,17004,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-16,1,18188,16054,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-16,2,17972,15515,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-16,3,17454,14899,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-16,4,17224,14600,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-16,5,17124,14550,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-16,6,17519,14852,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-16,7,17945,15379,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-16,8,18499,16262,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-16,9,19262,17638,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-16,10,20327,18887,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-16,11,20999,20024,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-16,12,21617,20886,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-16,13,21401,21233,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-16,14,21718,21673,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-16,15,22230,22214,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-16,16,22726,22698,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-16,17,23046,23070,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-16,18,22935,23079,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-16,19,22486,22579,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-16,20,21852,21887,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-16,21,21573,21173,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-16,22,21050,20068,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-16,23,20217,18624,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-16,24,19455,17627,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-17,1,19180,16747,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-17,2,18729,16133,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-17,3,18332,15765,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-17,4,18161,15597,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-17,5,17975,15437,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-17,6,17997,15474,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-17,7,18172,15791,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-17,8,18606,16477,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-17,9,19496,17211,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-17,10,20319,17950,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-17,11,21079,18607,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-17,12,21415,18949,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-17,13,21705,19001,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-17,14,21099,18371,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-17,15,21155,18248,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-17,16,21138,18136,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-17,17,21813,18516,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-17,18,22596,19103,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-17,19,22549,19009,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-17,20,22170,18516,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-17,21,21092,17738,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-17,22,20128,16626,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-17,23,19042,15546,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-17,24,17738,14430,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-18,1,16799,13571,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-18,2,16637,13360,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-18,3,17059,13052,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-18,4,16898,12834,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-18,5,16985,13329,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-18,6,17544,14063,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-18,7,18164,14803,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-18,8,19012,15572,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-18,9,19268,15935,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-18,10,19385,15962,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-18,11,19762,16405,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-18,12,19863,16873,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-18,13,19967,17139,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-18,14,19842,17318,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-18,15,19992,17457,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-18,16,20675,18073,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-18,17,21191,18932,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-18,18,21203,18769,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-18,19,20864,18401,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-18,20,20827,18177,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-18,21,19897,17574,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-18,22,19555,16655,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-18,23,18572,15455,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-18,24,17637,14528,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-19,1,16629,13886,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-19,2,16404,13403,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-19,3,16446,13283,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-19,4,16610,13441,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-19,5,16461,13513,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-19,6,17556,14322,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-19,7,18052,15314,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-19,8,18925,16213,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-19,9,19314,16670,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-19,10,19303,16910,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-19,11,19382,17156,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-19,12,19563,17430,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-19,13,20158,17928,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-19,14,20070,17759,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-19,15,20254,17693,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-19,16,20825,18175,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-19,17,20728,18418,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-19,18,20789,18292,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-19,19,20497,18217,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-19,20,20828,18397,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-19,21,20773,17979,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-19,22,19648,16917,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-19,23,18735,15879,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-19,24,18087,15191,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-20,1,17211,14577,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-20,2,16758,14193,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-20,3,16593,13917,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-20,4,16411,13876,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-20,5,16803,14257,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-20,6,17980,15196,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
2025-08-20,7,18871,16129,PUB_Demand_2025_2026-04-12T17-10-42.csv,2026-04-12 21:10:43.307355165
